"","id","original_title","title","original_language","overview","tagline","release_date","poster_path","popularity","vote_count","vote_average","budget","revenue","runtime","status","adult","backdrop_path","genre_names","collection","collection_name"
"351",19185,"Night of the Living Dead","Night of the Living Dead","en","In this remake of the original classic film, a group of people are trapped inside a farmhouse as legions of the walking dead try to get inside and use them for food.","There IS a fate worse than death.",1990-10-19,"/isp4lCv08asTPNvv8Xe8oQK293n.jpg",43.971,686,6.8,4200000,5835247,88,"Released",FALSE,"/fqIPxoYomORhn7L3ewxv5bm2pAD.jpg","Horror, Thriller",NA,NA
"352",417384,"Scary Stories to Tell in the Dark","Scary Stories to Tell in the Dark","en","Mill Valley, Pennsylvania, Halloween night, 1968. After playing a joke on a school bully, Stella and her friends decide to sneak into a supposedly haunted house that once belonged to the powerful Bellows family, unleashing dark forces that they will be unable to control.","Stories taken from true urban legends",2019-08-08,"/kNjEmQGBm9cYqTB03r6yECozQyW.jpg",43.866,2208,6.5,2.5e+07,95438172,108,"Released",FALSE,"/snll1zUi2oxIah9qifXOvbfjcrG.jpg","Horror, Thriller",NA,NA
"353",652004,"The Wolf of Snow Hollow","The Wolf of Snow Hollow","en","A stressed-out police officer struggles not to give in to the paranoia that grips his small mountain town as bodies turn up after each full moon.","Welcome To Snow Hollow.",2020-10-23,"/nXeTSXR5ryFwxrlpmD9hhXJTAuc.jpg",43.833,265,6.2,2e+06,239828,84,"Released",FALSE,"/hLtv6gYV9hIPWPFDniLSCodhmq.jpg","Horror, Thriller",NA,NA
"354",848058,"Cerdita","Piggy","es","A bullied overweight teenager sees a glimpse of hope when her tormentors are brutally abducted by a mesmerizing stranger.","Adolescence can be brutal",2022-10-07,"/6NP6hplMS7kXZbanwX85FMekM6Y.jpg",43.78,3,7,2400000,0,100,"Released",FALSE,"/2ZpwPckspTSY9sVEkjEyatgBWT7.jpg","Drama, Horror, Thriller",NA,NA
"355",8913,"Pet Sematary","Pet Sematary","en","Dr. Louis Creed's family moves into the country house of their dreams and discover a pet cemetery at the back of their property. The cursed burial ground deep in the woods brings the dead back to life -- with ""minor"" problems. At first, only the family's cat makes the return trip, but an accident forces a heartbroken father to contemplate the unthinkable.","Sometimes dead is better.",1989-04-21,"/8pAg0nzA8pS4UmA0wj20LBFfLfW.jpg",43.608,1748,6.6,11500000,57469467,103,"Released",FALSE,"/xWq3T9P4NU2pTdZ3hXFygsNnAq4.jpg","Drama, Horror",10789,"Pet Sematary Collection"
"356",864873,"Hypnotic","Hypnotic","en","A young woman seeking self-improvement enlists the help of a renowned hypnotist but, after a handful of intense sessions, discovers unexpected and deadly consequences.","His wish is her command.",2021-10-27,"/miEj4kNc4efZ5WbPJqWl1UXWrvS.jpg",43.596,478,6.1,0,0,89,"Released",FALSE,"/9CyFLGfeDOrOOPouHp446T5MSNi.jpg","Drama, Horror, Thriller",NA,NA
"357",787752,"Fresh","Fresh","en","Frustrated by scrolling dating apps only to end up on lame, tedious dates, Noa takes a chance by giving her number to the awkwardly charming Steve after a produce-section meet-cute at the grocery store.","It’s not for everyone.",2022-03-03,"/tlu71AgaL3EQBBCNGsAwZLPbV5D.jpg",43.347,843,7,0,0,114,"Released",FALSE,"/oVv5l6L5Wi5j3gd4P2vt0YvVMOg.jpg","Horror, Thriller",NA,NA
"358",282069,"寄生獣","Parasyte: Part 1","ja","Alien pods come to Earth and, naturally, start taking over Human Hosts. One such pod only manages to take over one human's, Shin Izumi, right arm. Together they grow and co-exist, all the while the other aliens are making meals of other humans; Shin feels he must put a stop to it all, but his alien, Migi, doesn't see why.",NA,2014-11-29,"/lNzCFguC8wEyJWP89ewQYK8d2nJ.jpg",43.308,202,7.1,0,0,109,"Released",FALSE,"/at9UA6p81CHBHNPbnIBgXzKQycl.jpg","Horror, Science Fiction",385386,"Parasyte Collection"
"359",628,"Interview with the Vampire","Interview with the Vampire","en","A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.","Drink from me and live forever",1994-11-11,"/2162lAT2MP36MyJd2sttmj5du5T.jpg",42.674,4852,7.4,6e+07,223664608,123,"Released",FALSE,"/3fChciF2G1wXHsyTfJD9y7uN6Il.jpg","Drama, Fantasy, Horror",217704,"The Vampire Chronicles Collection"
"36",803114,"The Requin","The Requin","en","A couple on a romantic getaway find themselves stranded at sea when a tropical storm sweeps away their villa. In order to survive, they are forced to fight the elements, while sharks circle below.","Terror will surface.",2022-01-28,"/i0z8g2VRZP3dhVvvSMilbOZMKqR.jpg",248.496,191,4.7,0,0,89,"Released",FALSE,"/eVSa4TpyXbOdk9fXSD6OcORJGtv.jpg","Horror, Thriller",NA,NA
"360",22804,"Saw VI","Saw VI","en","Special Agent Strahm is dead, and Detective Hoffman has emerged as the unchallenged successor to Jigsaw's legacy. However, when the FBI draws closer to Hoffman, he is forced to set a game into motion, and Jigsaw's grand scheme is finally understood.","The game has come full circle",2009-10-16,"/9fFI57FuE9X4pUCIiKZZZCB7caK.jpg",42.6,2559,6.3,1.1e+07,68234154,96,"Released",FALSE,"/vVLwvYvMQ30MIbvvrCfUdBNWSNR.jpg","Horror, Mystery",656,"Saw Collection"
"361",659986,"The Owners","The Owners","en","A group of friends think they found the perfect easy score - an empty house with a safe full of cash. But when the elderly couple that lives there comes home early, the tables are suddenly turned. As a deadly game of cat and mouse ensues, the would-be thieves must fight to save themselves from a nightmare they could never have imagined.","Respect your elders... or else.",2020-08-27,"/zMUpzTRF4f4MkScDkUZM030H2t0.jpg",42.352,266,5.7,0,225374,92,"Released",FALSE,"/xUUtcxWC6H48UCrpRwwSPQz69XC.jpg","Horror, Thriller",NA,NA
"362",41446,"Scream 4","Scream 4","en","Sidney Prescott, now the author of a self-help book, returns home to Woodsboro on the last stop of her book tour. There she reconnects with Sheriff Dewey and Gale, who are now married, as well as her cousin Jill and her Aunt Kate. Unfortunately, Sidney's appearance also brings about the return of Ghostface, putting Sidney, Gale, and Dewey, along with Jill, her friends, and the whole town of Woodsboro in danger.","New decade. New rules.",2011-04-11,"/g0YcSd5QpgGXOjg9tl0if0soOkE.jpg",42.342,2801,6.4,4e+07,97231420,111,"Released",FALSE,"/aFfsC9KaohOruLTECgHVExvBRli.jpg","Horror, Mystery",2602,"Scream Collection"
"363",291167,"Crystal Skulls","Crystal Skulls","en","A millionaire philanthropist collects the famous Chrystal Skulls trying to tap into their ancient powers. It is up to a team lead by a college professor whose father disappeared searching for the 13th skull to save the world when the first 12 skulls are united and reek havoc on the earth without the control of the 13th skull.","Every ending is a new beginning!",2014-08-12,"/8LibYV8Jf8BbVZvCh26LJo69oxe.jpg",42.197,22,5,0,0,88,"Released",FALSE,"/v2wEwWPLni79C5lAhSLUH9yfQRy.jpg","Adventure, Fantasy, Horror, Mystery, Science Fiction, TV Movie",NA,NA
"364",763149,"Aftermath","Aftermath","en","Desperate to save their marriage, a young couple takes a deal to move into their dream home, but disturbing events reveal the house's troubled history.","Lock the doors. Set the alarm. Trust no one.",2021-08-04,"/fzEb71u0HOucjdjcVoOqfCqOM0T.jpg",42.146,479,6.4,0,0,114,"Released",FALSE,"/twWLgj5hHFUI9PWE5vpet0OIxjA.jpg","Crime, Drama, Horror, Thriller",NA,NA
"365",10012,"Cursed","Cursed","en","In Los Angeles, siblings Ellie and Jimmy come across an accident on Mulholland Drive. As they try to help the woman caught in the wreckage, a ferocious creature attacks them, devouring the woman and scratching the terrified siblings. They slowly discover that the creature was a werewolf and that they have fallen victim to a deadly curse.","What doesn't kill you makes you stronger.",2005-02-25,"/em45jL4CfTMyj5V83kj7rhdorJu.jpg",42.103,577,5.4,3.5e+07,19294901,97,"Released",FALSE,"/mT26Lktm0paarsL2Au2VlOLJICh.jpg","Comedy, Horror",NA,NA
"366",741636,"Bloodthirsty","Bloodthirsty","en","When indie singer Grey struggles to write her sophomore album, she teams up with a mysterious producer at his secluded cabin. Though their bond strengthens her music, it also starts to irreparably alter Grey’s body and mind.","Ambition can be killer.",2021-04-23,"/gCQm6zqkRiyrezyYK02NymDlybJ.jpg",42.073,41,5.4,0,0,82,"Released",FALSE,"/1TWlQusiA0G7xoWMMDIpM70EVDf.jpg","Horror",NA,NA
"367",539,"Psycho","Psycho","en","When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother.","A new—and altogether different—screen excitement!",1960-06-22,"/yz4QVqPx3h1hD1DfqqQkCq3rmxW.jpg",42.064,8452,8.4,806947,5e+07,109,"Released",FALSE,"/uif5fUshJrXyyDzfpzp1DLw3N0S.jpg","Drama, Horror, Thriller",119674,"Psycho Collection"
"368",924,"Dawn of the Dead","Dawn of the Dead","en","A group of survivors take refuge in a shopping mall after the world is taken over by aggressive, flesh-eating zombies.","When the undead rise, civilization will fall.",2004-03-19,"/iBLQATsIkv005fvIhhbM4MvqhYp.jpg",41.981,3254,7,2.6e+07,102278712,101,"Released",FALSE,"/rspbS1E9wJtslrb8amfJgtMBUVh.jpg","Action, Horror",NA,NA
"369",814,"An American Werewolf in London","An American Werewolf in London","en","Two American tourists in England are attacked by a werewolf that none of the locals will admit exists.","Beware the Moon.",1981-08-21,"/hN333m776qWYnbjTTcykwClYNgx.jpg",41.806,1887,7.4,1e+07,31973249,97,"Released",FALSE,"/4js6VLf6qHWUbW42BpXiQKPBP7t.jpg","Comedy, Horror",9380,"An American Werewolf Collection"
"37",55341,"Jeepers Creepers 3","Jeepers Creepers 3","en","Taking place on the last day of the Creeper’s twenty-three-day feeding frenzy, as the skeptical Sergeant Tubbs teams up with a task force hellbent on destroying the Creeper for good. The Creeper fights back in gory glory as its enemies grow closer than ever before to learning the secret of its dark origins.","Third Time's the Charm",2017-09-26,"/pK7ge28ubs45av9aGEbVWW7ZbA8.jpg",246.189,692,4.9,6200000,3600000,100,"Released",FALSE,"/l49X7KxytkRCdXrpAu92QqxVrN5.jpg","Horror, Mystery, Thriller",94899,"Jeepers Creepers Collection"
"370",364116,"The Other Side of the Door","The Other Side of the Door","en","Grieving over the loss of her son, a mother struggles with her feelings for her daughter and her husband. She seeks out a ritual that allows her say goodbye to her dead child, opening the veil between the world of the dead and the living. Her daughter becomes the focus of terror. She must now protect against the evil that was once her beloved son.","It was never meant to be opened.",2016-02-25,"/z5HubVaGLp1EXQbEXhg6hbEYee9.jpg",41.736,720,5.5,0,14332467,96,"Released",FALSE,"/k6OumxPkrJ4KuirkOU0Gw1KhzdM.jpg","Horror, Thriller",NA,NA
"371",458723,"Us","Us","en","Husband and wife Gabe and Adelaide Wilson take their kids to their beach house expecting to unplug and unwind with friends. But as night descends, their serenity turns to tension and chaos when some shocking visitors arrive uninvited.","Watch yourself",2019-03-14,"/ux2dU1jQ2ACIMShzB3yP93Udpzc.jpg",41.601,6169,7,2e+07,255105930,116,"Released",FALSE,"/ADJ6V8W96It4KElY2SPZvkKPBR.jpg","Horror, Mystery, Thriller",NA,NA
"372",42968,"La monja","The Nun","es","Years ago, a cruel and merciless nun turned a boarding school into a living hell for her students until they could no longer bear the abuse, and she mysteriously disappeared. Now the alumnae are being brutally murdered one by one.","Pray for mercy.",2005-11-03,"/2bDojliSLzGFwxlqQZodJAXHy7H.jpg",41.512,196,5.5,0,0,101,"Released",FALSE,"/xh1Xjiu7Q0ORz3DbJjlwfC2KwVM.jpg","Horror, Mystery",NA,NA
"373",8689,"Cannibal Holocaust","Cannibal Holocaust","it","A New York University professor returns from a rescue mission to the Amazon rainforest with the footage shot by a lost team of documentarians who were making a film about the area's local cannibal tribes.","Can a movie go too far?",1980-02-07,"/q8TR9TEePfYCFNvOo85Pwcd5pO5.jpg",41.435,1284,6.3,1e+05,0,96,"Released",FALSE,"/i7oL4aodmX5aXw8s9dpAYRjHMLF.jpg","Horror",NA,NA
"374",531309,"Brightburn","Brightburn","en","What if a child from another world crash-landed on Earth, but instead of becoming a hero to mankind, he proved to be something far more sinister?","Evil has found its superhero",2019-05-09,"/sJWwkYc9ajwnPRSkqj8Aue5JbKz.jpg",41.383,2566,6.1,6e+06,32893421,91,"Released",FALSE,"/uHEI6v8ApQusjbaRZ8o7WcLYeWb.jpg","Horror, Science Fiction, Thriller",NA,NA
"375",587496,"The Rental","The Rental","en","Two couples on an oceanside getaway grow suspicious that the host of their seemingly perfect rental house may be spying on them. Before long, what should have been a celebratory weekend trip turns into something far more sinister.","Secluded getaway. Killer views.",2020-07-23,"/3ynPnBXQVT2Y0s19fDIPlWKUlxH.jpg",41.323,677,5.6,0,4296804,88,"Released",FALSE,"/iUO9o85kXRD9H8E6qZ6j9Z7UwEf.jpg","Horror",NA,NA
"376",766,"Army of Darkness","Army of Darkness","en","Ash is transported back to medieval days, where he is captured by the dreaded Lord Arthur. Aided by the deadly chainsaw that has become his only friend, Ash is sent on a perilous mission to recover the Book of the Dead, a powerful tome that gives its owner the power to summon an army of ghouls.","Trapped in time. Surrounded by evil. Low on gas.",1992-10-31,"/xsgTuAtR2zSH8Umg3jWZcZjlDpe.jpg",41.242,2495,7.3,1.1e+07,21502976,81,"Released",FALSE,"/xErw1pfmyWYQcXIlXipPY3O9uRH.jpg","Comedy, Fantasy, Horror",1960,"Evil Dead Collection"
"377",9539,"Martyrs","Martyrs","fr","A young woman’s quest for revenge against the people who kidnapped and tortured her as a child leads her and her best friend, also a victim of child abuse, on a terrifying journey into a living hell of depravity.","They haven’t finished being alive.",2008-09-03,"/5ftw4H7jvp6wYhlp8HsuF4N66RM.jpg",41.212,2142,7.4,6500000,1100000,99,"Released",FALSE,"/n8zvKDOUy4JwIzQArjoVBhVaPDp.jpg","Drama, Horror, Thriller",NA,NA
"378",11675,"Halloween H20: 20 Years Later","Halloween H20: 20 Years Later","en","Two decades after surviving a massacre on October 31, 1978, former baby sitter Laurie Strode finds herself hunted by persistent knife-wielder Michael Myers. Laurie now lives in Northern California under an assumed name, where she works as the headmistress of a private school. But it's not far enough to escape Myers, who soon discovers her whereabouts. As Halloween descends upon Laurie's peaceful community, a feeling of dread weighs upon her -- with good reason.","Blood is thicker than Water.",1998-08-05,"/dh0Ni6zJRb0Nq8cIeHJYK33gMbY.jpg",41.178,1302,6,1.7e+07,7.5e+07,86,"Released",FALSE,"/vYjsyyzbU2AAB8LDFrXlla93bv6.jpg","Horror, Thriller",91361,"Halloween Collection"
"379",13474,"P2","P2","en","Angela, a businesswoman, finds herself locked with a unhinged security guard in a parking garage after getting stuck working late on Christmas Eve.","A new level of terror.",2007-11-09,"/3mTtQSKoFNyvhbcqBUJl8tPRqMz.jpg",41.167,671,6.1,3500000,7766240,98,"Released",FALSE,"/aYMvNOHPozMqpRu76EmzCH0PksC.jpg","Horror, Thriller",NA,NA
"38",423108,"The Conjuring: The Devil Made Me Do It","The Conjuring: The Devil Made Me Do It","en","Paranormal investigators Ed and Lorraine Warren encounter what would become one of the most sensational cases from their files. The fight for the soul of a young boy takes them beyond anything they'd ever seen before, to mark the first time in U.S. history that a murder suspect would claim demonic possession as a defense.","The demonic case that shocked America.",2021-05-25,"/xbSuFiJbbBWCkyCCKIMfuDCA4yV.jpg",246.13,4689,7.6,3.9e+07,2.01e+08,111,"Released",FALSE,"/qi6Edc1OPcyENecGtz8TF0DUr9e.jpg","Horror, Mystery, Thriller",313086,"The Conjuring Collection"
"380",767504,"Black as Night","Black as Night","en","A teenage girl with self-esteem issues finds confidence in the most unlikely way, by spending her summer battling vampires that prey on New Orleans' disenfranchised with the help of her best friend, the boy she's always pined for, and a peculiar rich girl.","Find your own way to slay.",2021-10-01,"/mx6cgtUiEOVGSI3sb3SNQxAXqRa.jpg",41.009,89,5.5,0,0,87,"Released",FALSE,"/8y556k6ihZeYv2OXcFHTdMJKp1m.jpg","Horror, Thriller",NA,NA
"381",29826,"La Leyenda de la Nahuala","The Legend of the Nahuala","es","Leo San Juan, an insecure child of nine years old, lives eternally frightened by horror stories that Nando tells his older brother. Within these stories it is 'The Legend of Nahuala', according to which, an old abandoned Casona is possessed by the spirit of an evil witch known as the Nahuala.",NA,2007-10-31,"/nQ94eTRXQogJTDwlbq0R8VXSNMZ.jpg",40.963,145,7.6,0,0,80,"Released",FALSE,"/mXNYdRrf8jyHYvIvI5FQr0VuAM8.jpg","Animation, Family, Fantasy, Horror",519564,"Las Leyendas Collection"
